Wall time,Step,Value
1602824149.4361014,562,-2.2512261867523193
1602824471.266636,1124,-2.247584819793701
1602824793.3182425,1686,-2.2393062114715576
1602825115.3409681,2248,-2.173062562942505
1602825437.4508126,2810,-2.1256189346313477
1602825759.6132286,3372,-2.0596790313720703
1602826080.7183237,3934,-2.02303409576416
1602826402.8643777,4496,-1.9703145027160645
1602826725.233015,5058,-1.9028775691986084
1602827046.313973,5620,-1.8450075387954712
1602827367.6367548,6182,-1.7922245264053345
1602827689.095243,6744,-1.7327288389205933
1602828011.4632776,7306,-1.6953365802764893
1602828333.2348924,7868,-1.6504164934158325
1602828654.487788,8430,-1.6065328121185303
1602828977.0481272,8992,-1.5581066608428955
1602829299.4369054,9554,-1.493064045906067
1602829620.7507823,10116,-1.4319939613342285
1602829943.246654,10678,-1.3756532669067383
1602830264.7187934,11240,-1.3330994844436646
1602830586.0765347,11802,-1.2899322509765625
1602830908.3705947,12364,-1.2469329833984375
1602831229.5760958,12926,-1.1948809623718262
1602831550.8834412,13488,-1.1564319133758545
1602831872.0396695,14050,-1.1057816743850708
1602832194.0706213,14612,-1.055131196975708
1602832515.5573297,15174,-1.007185697555542
1602832838.102798,15736,-0.966559112071991
1602833160.7444303,16298,-0.9320542216300964
1602833483.258921,16860,-0.8950272798538208
1602833804.4738142,17422,-0.8635618090629578
1602834125.8146698,17984,-0.8335263729095459
1602834447.1149678,18546,-0.8100488781929016
1602834768.279329,19108,-0.778632640838623
1602835089.487031,19670,-0.7336006760597229
1602835410.9469988,20232,-0.7187526226043701
1602835732.3802183,20794,-0.6877662539482117
1602836053.7863827,21356,-0.6685982346534729
1602836375.0030444,21918,-0.6535466909408569
1602836696.3852909,22480,-0.6366761326789856
1602837018.897475,23042,-0.6211365461349487
1602837662.2291403,24166,-0.5861541032791138
1602837983.5560935,24728,-0.5766674876213074
1602838305.211883,25290,-0.5611236095428467
1602838626.719949,25852,-0.5473814010620117
1602838948.0504534,26414,-0.5382392406463623
1602839269.580064,26976,-0.5273007750511169
1602839591.1146784,27538,-0.515514075756073
1602839912.4706964,28100,-0.5109927654266357
1602840233.8390336,28662,-0.5056537389755249
1602840555.2063076,29224,-0.49592864513397217
1602840876.6384068,29786,-0.49065670371055603
1602841197.7499573,30348,-0.48624423146247864
1602841519.239194,30910,-0.481364905834198
1602841840.6423228,31472,-0.4780994653701782
1602842161.8964686,32034,-0.4759717881679535
1602842483.1328468,32596,-0.4739847779273987
1602842804.4728012,33158,-0.4730430841445923
1602843125.9576948,33720,-0.4718243181705475
1602843447.4148347,34282,-0.4713907837867737
1602843769.3956473,34844,-0.4709044396877289
1602844090.6652951,35406,-0.4706825911998749
1602844412.0066905,35968,-0.470630943775177
1602844733.8548791,36530,-0.470630943775177
1602845055.568337,37092,-0.47059765458106995
1602845377.39848,37654,-0.470416396856308
1602845699.162019,38216,-0.4701177775859833
1602846022.0716608,38778,-0.4694110155105591
1602846343.8494687,39340,-0.46821510791778564
1602846665.6881433,39902,-0.46678993105888367
1602846987.4056087,40464,-0.4640789330005646
1602847309.257303,41026,-0.46199658513069153
1602847632.4710484,41588,-0.45802050828933716
1602847954.0720549,42150,-0.4541648030281067
1602848275.8434384,42712,-0.448761522769928
1602848597.6304278,43274,-0.4444003105163574
1602848919.405333,43836,-0.4377223551273346
1602849241.1265967,44398,-0.4325708746910095
1602849562.9338157,44960,-0.42719948291778564
1602849884.6081142,45522,-0.4153481423854828
1602850206.320298,46084,-0.4062986671924591
1602850528.1029434,46646,-0.3991737961769104
1602850849.7868018,47208,-0.3931812345981598
1602851171.6230812,47770,-0.3897501826286316
1602851493.44414,48332,-0.37678688764572144
1602851815.6527896,48894,-0.36691275238990784
1602852137.506284,49456,-0.36170700192451477
1602852459.6141958,50018,-0.3608856499195099
1602852781.0594666,50580,-0.34451422095298767
1602853104.0351493,51142,-0.3457385301589966
1602853425.7914948,51704,-0.34014686942100525
1602853747.622012,52266,-0.3247267007827759
1602854069.4442346,52828,-0.30658233165740967
1602854390.935876,53390,-0.297277569770813
1602854713.7043877,53952,-0.2971777319908142
1602855035.4037938,54514,-0.2636445462703705
1602855357.120469,55076,-0.2547633945941925
1602855678.9594684,55638,-0.25491392612457275
1602856001.9526505,56200,-0.2560328543186188
1602856323.635537,56762,-0.23722107708454132
1602856645.2508733,57324,-0.21779264509677887
1602856966.7903614,57886,-0.21818600594997406
1602857288.2744706,58448,-0.20375770330429077
1602857609.5062494,59010,-0.19368235766887665
1602857931.10219,59572,-0.1881224811077118
1602858252.700916,60134,-0.15460622310638428
1602858574.3329864,60696,-0.15512236952781677
1602858895.9251366,61258,-0.12683209776878357
1602859217.6060517,61820,-0.09419664740562439
1602859539.4505572,62382,-0.08395414054393768
1602859861.185836,62944,-0.06975815445184708
1602860183.0750163,63506,-0.052030567079782486
1602860504.8550916,64068,-0.049930963665246964
1602860826.5595336,64630,-0.020418183878064156
1602861148.260303,65192,-0.015922704711556435
1602861469.6735728,65754,0.01516386866569519
1602861791.5732868,66316,0.017497718334197998
1602862113.3860452,66878,0.04940316826105118
1602862435.1260178,67440,0.05609138682484627
1602862758.1901343,68002,0.08812517672777176
1602863080.001072,68564,0.07810665667057037
1602863401.8767526,69126,0.09119626879692078
1602863723.6534216,69688,0.12074235081672668
1602864045.492055,70250,0.13825984299182892
1602864367.3906045,70812,0.15418051183223724
1602864689.1095562,71374,0.1475067436695099
1602865010.8497987,71936,0.14763444662094116
1602865332.5048304,72498,0.16997964680194855
1602865655.2974062,73060,0.15118439495563507
1602865977.007001,73622,0.20232653617858887
1602866299.178841,74184,0.21841385960578918
1602866620.9553282,74746,0.24718953669071198
1602866942.8300989,75308,0.25503090023994446
1602867264.6064718,75870,0.2506957948207855
1602867586.6514575,76432,0.2840946912765503
1602867908.566553,76994,0.3047041893005371
1602868230.304005,77556,0.33073732256889343
1602868552.2321193,78118,0.3186596930027008
1602868874.0193884,78680,0.3301561772823334
1602869195.81951,79242,0.35382553935050964
1602869517.6793427,79804,0.3688407242298126
1602869839.4317617,80366,0.3662022352218628
1602870161.164827,80928,0.37838098406791687
1602870484.26488,81490,0.39745914936065674
1602870806.2646453,82052,0.4048711061477661
1602871128.1850486,82614,0.4061577320098877
1602871450.0888186,83176,0.4184623956680298
1602871771.8900516,83738,0.4076163172721863
1602872093.6931763,84300,0.42235955595970154
1602872415.6265595,84862,0.4334717094898224
1602872737.4072442,85424,0.46200165152549744
1602873059.1711707,85986,0.4664299190044403
1602873380.8520427,86548,0.44845762848854065
1602873702.6238825,87110,0.4670321047306061
1602874024.2817688,87672,0.48313385248184204
1602874346.0643382,88234,0.4813633859157562
1602874667.9540894,88796,0.49195942282676697
1602874989.7169557,89358,0.5049760341644287
1602875311.4580715,89920,0.5109603404998779
1602875633.7271876,90482,0.5242476463317871
1602875955.6740031,91044,0.5395814776420593
1602876277.5278683,91606,0.5404877066612244
1602876599.260104,92168,0.5437020063400269
1602876921.10396,92730,0.5420047640800476
1602877243.1498265,93292,0.5466063022613525
1602877564.863321,93854,0.5467914342880249
1602877886.5360308,94416,0.5544044971466064
1602878208.3002663,94978,0.552556574344635
1602878530.1157305,95540,0.5586701035499573
1602878851.9612362,96102,0.5649464130401611
1602879173.4748652,96664,0.5644298195838928
1602879495.123629,97226,0.5670435428619385
