Wall time,Step,Value
1601970946.3395462,562,-0.08657124638557434
1601971270.4920826,1124,-0.1076463982462883
1601971593.9018342,1686,-0.11541362851858139
1601971917.1453435,2248,-0.08538322895765305
1601972240.3966043,2810,-0.04572511091828346
1601972563.6949494,3372,0.03206627815961838
1601972886.1084964,3934,0.15246734023094177
1601973209.2914326,4496,0.29110270738601685
1601973532.5319326,5058,0.44573941826820374
1601973855.7404413,5620,0.6227847337722778
1601974178.3885071,6182,0.8013153076171875
1601974503.0701513,6744,0.9693477153778076
1601974825.492303,7306,1.140308141708374
1601975149.1939743,7868,1.3042563199996948
1601975471.6339853,8430,1.4514586925506592
1601975794.9631855,8992,1.5811991691589355
1601976117.263253,9554,1.7122048139572144
1601976439.6891336,10116,1.8301740884780884
1601976762.9108655,10678,1.9440497159957886
1601977085.3798435,11240,2.0423059463500977
1601977407.8976738,11802,2.133451223373413
1601977730.5410845,12364,2.2229254245758057
1601978053.1854217,12926,2.3065497875213623
1601978376.8443553,13488,2.38200306892395
1601978699.641347,14050,2.4494659900665283
1601979022.1509516,14612,2.5058608055114746
1601979345.8399081,15174,2.564863920211792
1601979669.2691574,15736,2.627437114715576
1601979992.6307223,16298,2.669431209564209
1601980315.3681114,16860,2.7175064086914062
1601980637.8118467,17422,2.7611184120178223
1601980960.3221817,17984,2.8083865642547607
1601981282.7152798,18546,2.838937520980835
1601981605.3003497,19108,2.8785557746887207
1601981927.7195692,19670,2.9071528911590576
1601982250.4764295,20232,2.93554425239563
1601982573.0656443,20794,2.9580981731414795
1601982895.7107534,21356,2.989804983139038
1601983219.8126547,21918,3.0117287635803223
1601983543.4752305,22480,3.033188819885254
1601983866.1909373,23042,3.0579745769500732
1601984511.218278,24166,3.085963249206543
1601984833.7056067,24728,3.100071907043457
1601985156.2075512,25290,3.1150600910186768
1601985479.1201413,25852,3.1282248497009277
1601985801.9608696,26414,3.139861583709717
1601986124.815824,26976,3.152850866317749
1601986447.4302797,27538,3.1672821044921875
1601986770.4316661,28100,3.176447629928589
1601987093.0289974,28662,3.1824233531951904
1601987415.944156,29224,3.1905465126037598
1601987738.8755753,29786,3.196249485015869
1601988061.5864687,30348,3.2010719776153564
1601988384.4292915,30910,3.20698618888855
1601988706.9615362,31472,3.2109756469726562
1601989030.4098666,32034,3.214280128479004
1601989353.0111077,32596,3.215358018875122
1601989675.6496406,33158,3.216517448425293
1601989998.5836115,33720,3.2178070545196533
1601990321.3151517,34282,3.2186355590820312
1601990644.0132475,34844,3.2188010215759277
1601990966.6076038,35406,3.2190170288085938
1601991290.1764483,35968,3.2190864086151123
1601991612.806278,36530,3.2190864086151123
1601991936.6121693,37092,3.2191200256347656
1601992259.589213,37654,3.2192435264587402
1601992582.2777991,38216,3.219552516937256
1601992904.9147356,38778,3.2200989723205566
1601993227.4818501,39340,3.221419334411621
1601993550.4550946,39902,3.223933458328247
1601993873.5668108,40464,3.22636079788208
1601994196.290276,41026,3.228832244873047
