Wall time,Step,Value
1602824149.4361465,562,-2.211937189102173
1602824471.2666519,1124,-2.2111690044403076
1602824793.3182714,1686,-2.203565835952759
1602825115.3410137,2248,-2.201493501663208
1602825437.450859,2810,-2.172322988510132
1602825759.6132567,3372,-2.138030529022217
1602826080.7183683,3934,-2.080277919769287
1602826402.8643935,4496,-2.0120761394500732
1602826725.2330604,5058,-1.917394757270813
1602827046.3140173,5620,-1.8243969678878784
1602827367.6367998,6182,-1.7321438789367676
1602827689.0952878,6744,-1.636841058731079
1602828011.4633222,7306,-1.5419799089431763
1602828333.2349362,7868,-1.453706979751587
1602828654.487803,8430,-1.3453038930892944
1602828977.048173,8992,-1.255120038986206
1602829299.4369514,9554,-1.155417799949646
1602829620.7508276,10116,-1.058927297592163
1602829943.2466998,10678,-0.9628062844276428
1602830264.7188387,11240,-0.9089768528938293
1602830586.0765796,11802,-0.8593776822090149
1602830908.3706384,12364,-0.8098406791687012
1602831229.5761409,12926,-0.7382714152336121
1602831550.883487,13488,-0.6657397747039795
1602831872.0397146,14050,-0.630561888217926
1602832194.0706654,14612,-0.5870254039764404
1602832515.5573754,15174,-0.552978515625
1602832838.102843,15736,-0.5230410099029541
1602833160.744475,16298,-0.4817533791065216
1602833483.2589786,16860,-0.4460821747779846
1602833804.4738584,17422,-0.4182807207107544
1602834125.814716,17984,-0.39553239941596985
1602834447.1150124,18546,-0.3734190762042999
1602834768.2793746,19108,-0.34898194670677185
1602835089.4870765,19670,-0.32641053199768066
1602835410.947044,20232,-0.3120826482772827
1602835732.380264,20794,-0.28997495770454407
1602836053.7864275,21356,-0.2823222875595093
1602836375.0030904,21918,-0.270090788602829
1602836696.3853362,22480,-0.2535930573940277
1602837018.8975205,23042,-0.24183917045593262
1602837662.2291908,24166,-0.20742326974868774
1602837983.556109,24728,-0.20055615901947021
1602838305.211911,25290,-0.18532897531986237
1602838626.7199938,25852,-0.17617608606815338
1602838948.050473,26414,-0.16916026175022125
1602839269.58011,26976,-0.1616269052028656
1602839591.114724,27538,-0.15097284317016602
1602839912.470741,28100,-0.14388443529605865
1602840233.8390791,28662,-0.13921785354614258
1602840555.2063625,29224,-0.13101372122764587
1602840876.638452,29786,-0.12528318166732788
1602841197.7500026,30348,-0.121160127222538
1602841519.2392414,30910,-0.11698589473962784
1602841840.642368,31472,-0.11332947015762329
1602842161.896484,32034,-0.11252036690711975
1602842483.1328924,32596,-0.11129166185855865
1602842804.4728465,33158,-0.11018311232328415
1602843125.95774,33720,-0.10915480554103851
1602843447.41488,34282,-0.10840800404548645
1602843769.3956912,34844,-0.10807739943265915
1602844090.6653407,35406,-0.10795764625072479
1602844412.0067363,35968,-0.10793597996234894
1602844733.8549237,36530,-0.10793597996234894
1602845055.568382,37092,-0.10788121819496155
1602845377.3985245,37654,-0.107650026679039
1602845699.1620638,38216,-0.10738105326890945
1602846022.0717056,38778,-0.10681305080652237
1602846343.8495145,39340,-0.10598275810480118
1602846665.6881886,39902,-0.10438301414251328
1602846987.405654,40464,-0.10294993221759796
1602847309.257349,41026,-0.10056991130113602
1602847632.4710946,41588,-0.09761182963848114
1602847954.0721,42150,-0.0940525233745575
1602848275.8434834,42712,-0.08906162530183792
1602848597.6304731,43274,-0.08540951460599899
1602848919.405378,43836,-0.07877270877361298
1602849241.126642,44398,-0.07482277601957321
1602849562.9338615,44960,-0.06968171894550323
1602849884.608159,45522,-0.06435003131628036
1602850206.3203418,46084,-0.05939886346459389
1602850528.102993,46646,-0.05063993111252785
1602850849.7868466,47208,-0.04463467746973038
1602851171.6231265,47770,-0.051838137209415436
1602851493.4441845,48332,-0.05101253092288971
1602851815.6528337,48894,-0.04289408028125763
1602852137.506329,49456,-0.03873730078339577
1602852459.6142416,50018,-0.04438323527574539
1602852781.0595217,50580,-0.04556089639663696
1602853104.0351644,51142,-0.043572355061769485
1602853425.7915394,51704,-0.03819781914353371
1602853747.6220567,52266,-0.0346493162214756
1602854069.4442852,52828,-0.03573226183652878
1602854390.935921,53390,-0.03369187191128731
1602854713.7044318,53952,-0.04217318817973137
1602855035.4038389,54514,-0.03134583309292793
1602855357.120484,55076,-0.044735971838235855
1602855678.9595125,55638,-0.039211176335811615
1602856001.952696,56200,-0.028513973578810692
1602856323.635581,56762,-0.018137941136956215
1602856645.2509174,57324,-0.023219497874379158
1602856966.790406,57886,-0.007988828234374523
1602857288.274486,58448,0.007846766151487827
1602857609.506294,59010,0.02034323662519455
1602857931.1022348,59572,0.02718137949705124
1602858252.7009542,60134,0.03891310095787048
1602858574.333031,60696,0.027105210348963737
1602858895.9251797,61258,0.03815333917737007
1602859217.6060956,61820,0.05464174598455429
1602859539.450602,62382,0.06208546832203865
1602859861.1858897,62944,0.07654792815446854
1602860183.0750315,63506,0.08692004531621933
