Wall time,Step,Value
1602824149.4360564,562,-2.3120663166046143
1602824471.26662,1124,-2.2623558044433594
1602824793.3182137,1686,-2.15128493309021
1602825115.340922,2248,-2.023824691772461
1602825437.4507666,2810,-1.9690258502960205
1602825759.6132004,3372,-1.8560863733291626
1602826080.7182784,3934,-1.7973613739013672
1602826402.864362,4496,-1.7340326309204102
1602826725.2329693,5058,-1.6801838874816895
1602827046.313928,5620,-1.6507035493850708
1602827367.6367083,6182,-1.6172927618026733
1602827689.0951972,6744,-1.5755615234375
1602828011.4632328,7306,-1.5333203077316284
1602828333.234847,7868,-1.5056216716766357
1602828654.4877727,8430,-1.4845750331878662
1602828977.0480812,8992,-1.4529515504837036
1602829299.4368594,9554,-1.4363712072372437
1602829620.7507374,10116,-1.4007587432861328
1602829943.2466066,10678,-1.3709003925323486
1602830264.7187474,11240,-1.3299949169158936
1602830586.0764887,11802,-1.3223589658737183
1602830908.37055,12364,-1.3088412284851074
1602831229.5760493,12926,-1.2972335815429688
1602831550.8833964,13488,-1.2883014678955078
1602831872.0396242,14050,-1.2753053903579712
1602832194.0705762,14612,-1.250972867012024
1602832515.5572846,15174,-1.2386281490325928
1602832838.1027527,15736,-1.2171592712402344
1602833160.7443845,16298,-1.1965183019638062
1602833483.2588146,16860,-1.1819591522216797
1602833804.4737694,17422,-1.1776140928268433
1602834125.8146205,17984,-1.1717978715896606
1602834447.114923,18546,-1.1500279903411865
1602834768.279283,19108,-1.1303274631500244
1602835089.4869852,19670,-1.1099687814712524
1602835410.9469528,20232,-1.0921335220336914
1602835732.380172,20794,-1.0905587673187256
1602836053.7863371,21356,-1.0760146379470825
1602836375.0029986,21918,-1.0669337511062622
1602836696.3852458,22480,-1.0491211414337158
1602837018.8974285,23042,-1.0352956056594849
1602837662.2290897,24166,-1.0101194381713867
1602837983.5560777,24728,-1.000153660774231
1602838305.2118542,25290,-0.9932316541671753
1602838626.7199032,25852,-0.9806780815124512
1602838948.0504339,26414,-0.975158154964447
1602839269.580017,26976,-0.9721341729164124
1602839591.1146321,27538,-0.9682583808898926
1602839912.4706376,28100,-0.9665000438690186
1602840233.8389878,28662,-0.959286093711853
1602840555.2062535,29224,-0.9552564024925232
1602840876.6383598,29786,-0.9520335793495178
1602841197.7499118,30348,-0.9515063762664795
1602841519.2391448,30910,-0.9487608075141907
1602841840.6422765,31472,-0.9482513666152954
1602842161.8964531,32034,-0.9461226463317871
1602842483.1328008,32596,-0.9453504681587219
1602842804.472756,33158,-0.9443823099136353
1602843125.957649,33720,-0.9440292716026306
1602843447.414789,34282,-0.9435386657714844
1602843769.395602,34844,-0.943260908126831
1602844090.6652484,35406,-0.9430941343307495
1602844412.0066442,35968,-0.9430769085884094
1602844733.8548336,36530,-0.9430769085884094
1602845055.5682912,37092,-0.9430468678474426
1602845377.3984344,37654,-0.9430103302001953
1602845699.1619732,38216,-0.9428275227546692
1602846022.0716155,38778,-0.9420065879821777
1602846343.849423,39340,-0.9412146806716919
1602846665.688097,39902,-0.9406276345252991
1602846987.4055634,40464,-0.9398807883262634
1602847309.257258,41026,-0.9374485611915588
1602847632.4710023,41588,-0.9362728595733643
1602847954.07201,42150,-0.9333022832870483
1602848275.8433924,42712,-0.9326151609420776
1602848597.6303818,43274,-0.9287711381912231
1602848919.4052873,43836,-0.924515426158905
1602849241.1265504,44398,-0.9252952933311462
1602849562.9337714,44960,-0.9187109470367432
1602849884.6080685,45522,-0.91090327501297
1602850206.3202538,46084,-0.9044949412345886
1602850528.102873,46646,-0.9002259969711304
1602850849.7867565,47208,-0.8904575109481812
1602851171.623035,47770,-0.8837670087814331
1602851493.444095,48332,-0.881209135055542
1602851815.6527443,48894,-0.8782366514205933
1602852137.506239,49456,-0.8697196841239929
1602852459.61415,50018,-0.8608781695365906
1602852781.0594199,50580,-0.8508446216583252
1602853104.0351343,51142,-0.8470260500907898
1602853425.7914503,51704,-0.8407369256019592
1602853747.6219666,52266,-0.8259621858596802
1602854069.444183,52828,-0.8224716186523438
1602854390.93583,53390,-0.817817747592926
1602854713.7043433,53952,-0.815485417842865
1602855035.4037492,54514,-0.7924184799194336
1602855357.120453,55076,-0.7821918725967407
1602855678.9594238,55638,-0.7741182446479797
1602856001.9526048,56200,-0.7757044434547424
1602856323.6354923,56762,-0.7699643969535828
1602856645.2508278,57324,-0.7413840889930725
1602856966.7903168,57886,-0.7237687110900879
1602857288.2744553,58448,-0.7212013006210327
1602857609.5062041,59010,-0.7064549326896667
1602857931.1021452,59572,-0.7095390558242798
1602858252.7008774,60134,-0.6678493022918701
1602858574.3329425,60696,-0.6658211350440979
1602858895.9250932,61258,-0.6568004488945007
1602859217.6060057,61820,-0.6229732036590576
1602859539.4505124,62382,-0.6122605800628662
1602859861.1857808,62944,-0.6161972880363464
1602860183.0750003,63506,-0.6091595888137817
1602860504.8550472,64068,-0.6001237630844116
1602860826.5594883,64630,-0.592521071434021
1602861148.2602582,65192,-0.5820846557617188
1602861469.6735268,65754,-0.562090277671814
1602861791.5732417,66316,-0.5496057271957397
