Wall time,Step,Value
1601970946.327028,562,-0.02062496356666088
1601971270.4919753,1124,-0.05327605456113815
1601971593.9017417,1686,-0.07412903010845184
1601971917.1452572,2248,-0.06914769113063812
1601972240.3965135,2810,-0.03265406936407089
1601972563.6936061,3372,0.023995451629161835
1601972886.108404,3934,0.06289788335561752
1601973209.291323,4496,0.11280830204486847
1601973532.5318391,5058,0.18299663066864014
1601973855.7403493,5620,0.25300726294517517
1601974178.3873065,6182,0.3381992280483246
1601974503.0700572,6744,0.3981744349002838
1601974825.4922125,7306,0.45220789313316345
1601975149.1938813,7868,0.502452552318573
1601975471.6338954,8430,0.5343162417411804
1601975794.9619966,8992,0.5726826786994934
1601976117.263161,9554,0.5972787737846375
1601976439.6890411,10116,0.6375232338905334
1601976762.910775,10678,0.6820006370544434
1601977085.3797524,11240,0.7167282104492188
1601977407.8963943,11802,0.7383233308792114
1601977730.541029,12364,0.7752984166145325
1601978053.1853309,12926,0.8083785176277161
1601978376.8442593,13488,0.8374382853507996
1601978699.641255,14050,0.8484510183334351
1601979022.149459,14612,0.8708621263504028
1601979345.839796,15174,0.8913674354553223
1601979669.2690651,15736,0.9085440039634705
1601979992.6306303,16298,0.917244017124176
1601980315.3680198,16860,0.9389048218727112
1601980637.810512,17422,0.9565712213516235
1601980960.3220887,17984,0.9758989810943604
1601981282.7151887,18546,0.9850156903266907
1601981605.3002582,19108,1.002598524093628
1601981927.7194774,19670,1.0083693265914917
1601982250.475097,20232,1.0184383392333984
1601982573.065553,20794,1.0304416418075562
1601982895.7106616,21356,1.0381747484207153
1601983219.8125474,21918,1.047208547592163
1601983543.4751363,22480,1.05961275100708
1601983866.1900067,23042,1.0718774795532227
1601984511.218186,24166,1.0867114067077637
1601984833.7055156,24728,1.0934655666351318
1601985156.2074587,25290,1.1002953052520752
1601985479.1200502,25852,1.1081262826919556
1601985801.9596407,26414,1.1117188930511475
1601986124.8157327,26976,1.1171129941940308
1601986447.4301553,27538,1.1198817491531372
1601986770.4315715,28100,1.1230320930480957
1601987093.0289247,28662,1.125248908996582
1601987415.94263,29224,1.127916693687439
1601987738.8754842,29786,1.1333481073379517
1601988061.5863788,30348,1.1356066465377808
1601988384.4291987,30910,1.1388065814971924
1601988706.961445,31472,1.1399544477462769
1601989030.4083474,32034,1.1417689323425293
1601989353.0110154,32596,1.1422686576843262
1601989675.6495483,33158,1.1430466175079346
1601989998.5835204,33720,1.1435867547988892
1601990321.3150592,34282,1.1440448760986328
1601990644.0118692,34844,1.1440759897232056
1601990966.60751,35406,1.1442276239395142
1601991290.1763587,35968,1.1442735195159912
1601991612.806186,36530,1.1442735195159912
1601991936.6120787,37092,1.1442962884902954
1601992259.5879025,37654,1.1443232297897339
1601992582.2777064,38216,1.1443521976470947
1601992904.9146442,38778,1.144566535949707
1601993227.4817572,39340,1.1449769735336304
1601993550.4550014,39902,1.1456414461135864
1601993873.5655441,40464,1.146842122077942
1601994196.290219,41026,1.1476911306381226
1601994519.1853158,41588,1.1492642164230347
1601994841.7742963,42150,1.1534976959228516
1601995165.0634925,42712,1.1564816236495972
1601995488.435488,43274,1.15992271900177
1601995810.9801197,43836,1.1623016595840454
1601996133.7804897,44398,1.1677186489105225
1601996456.6523912,44960,1.1755766868591309
1601996779.5684545,45522,1.1770720481872559
1601997102.276146,46084,1.1794946193695068
1601997425.813412,46646,1.184102177619934
1601997749.1192772,47208,1.189941644668579
1601998072.053836,47770,1.1905547380447388
1601998394.9209623,48332,1.1899164915084839
1601998717.861667,48894,1.1957834959030151
1601999040.4302847,49456,1.1989483833312988
1601999363.0042224,50018,1.198157548904419
1601999685.7998624,50580,1.1927893161773682
1602000009.6137104,51142,1.1870179176330566
1602000332.3544638,51704,1.1855900287628174
