Wall time,Step,Value
1602821126.153337,3125,-1.789851427078247
1602821665.1407478,6250,-1.7903344631195068
1602822202.974722,9375,-1.747897744178772
1602822739.888578,12500,-1.7174477577209473
1602823278.7352045,15625,-1.6691296100616455
1602823815.868455,18750,-1.6017351150512695
1602824356.129611,21875,-1.5289239883422852
1602824897.0509095,25000,-1.5149493217468262
1602825437.1012146,28125,-1.5066421031951904
1602825976.7607615,31250,-1.439799427986145
1602826514.4520888,34375,-1.4081861972808838
1602827052.314407,37500,-1.3738778829574585
1602827592.4692526,40625,-1.307645320892334
1602828132.2633727,43750,-1.2516056299209595
1602828671.7963152,46875,-1.2309566736221313
1602829209.9345753,50000,-1.2044615745544434
1602829750.5825813,53125,-1.1680904626846313
1602830288.6952333,56250,-1.1147476434707642
1602830827.4771776,59375,-1.0740567445755005
1602831368.325278,62500,-1.0158774852752686
1602831908.2766387,65625,-0.9840126633644104
1602832448.3885229,68750,-0.9664046764373779
1602832989.1072898,71875,-0.9106494188308716
1602833526.6548445,75000,-0.8709923624992371
1602834065.0367582,78125,-0.8236686587333679
1602834603.3927896,81250,-0.7657972574234009
1602835144.2333105,84375,-0.7542937994003296
1602835684.3728943,87500,-0.724144697189331
1602836224.892292,90625,-0.6940274834632874
1602836766.870824,93750,-0.679594874382019
1602837305.5062773,96875,-0.6443780064582825
1602837843.215269,100000,-0.6394815444946289
1602838381.7340095,103125,-0.616557776927948
1602838922.6691597,106250,-0.5736158490180969
1602839463.7365737,109375,-0.5611558556556702
1602840002.3857944,112500,-0.5215489268302917
1602840540.9511678,115625,-0.5267030596733093
1602841079.5177634,118750,-0.5069680213928223
1602841618.3310184,121875,-0.49090731143951416
1602842156.9974494,125000,-0.4728904664516449
1602842695.220272,128125,-0.4627329409122467
1602843771.8128383,134375,-0.41421952843666077
1602844310.35784,137500,-0.39376071095466614
1602844849.2008367,140625,-0.3851897120475769
1602845387.8042238,143750,-0.380473256111145
1602845926.2748523,146875,-0.3646141588687897
1602846465.546801,150000,-0.3528217375278473
1602847005.2545462,153125,-0.33935096859931946
1602847543.5705552,156250,-0.3253982961177826
1602848082.5369449,159375,-0.31703972816467285
1602848620.903672,162500,-0.3092179596424103
1602849159.5942461,165625,-0.2960273027420044
1602849698.4206655,168750,-0.28575071692466736
1602850238.7316928,171875,-0.2766900956630707
1602850776.956532,175000,-0.27318161725997925
1602851315.4949565,178125,-0.26748591661453247
1602851854.0221233,181250,-0.2637092173099518
1602852392.6492648,184375,-0.26150092482566833
1602852931.6278243,187500,-0.2596006691455841
1602853471.4467554,190625,-0.2590360939502716
1602854009.9757833,193750,-0.2585441470146179
1602854548.0417454,196875,-0.25806480646133423
1602855086.7708197,200000,-0.25795838236808777
1602855625.5920212,203125,-0.25795838236808777
1602856164.63606,206250,-0.2578975260257721
1602856702.6823752,209375,-0.25762292742729187
1602857241.2741914,212500,-0.25695475935935974
1602857779.7557018,215625,-0.25562262535095215
1602858318.5960765,218750,-0.253039687871933
1602858857.369888,221875,-0.25131914019584656
1602859395.9948409,225000,-0.24794302880764008
1602859935.2838843,228125,-0.24755707383155823
1602860474.3174586,231250,-0.24388550221920013
1602861013.0946927,234375,-0.23705443739891052
1602861551.538465,237500,-0.23683485388755798
1602862090.114132,240625,-0.23256541788578033
1602862629.030569,243750,-0.23038919270038605
1602863169.635943,246875,-0.22183232009410858
1602863709.7798698,250000,-0.2250087708234787
1602864248.147833,253125,-0.21948331594467163
1602864787.2767804,256250,-0.22305583953857422
1602865328.6449797,259375,-0.21002016961574554
1602865866.78871,262500,-0.21227894723415375
1602866408.031069,265625,-0.21137821674346924
1602866946.8023567,268750,-0.21157081425189972
1602867484.91072,271875,-0.20470871031284332
1602868023.003411,275000,-0.19173049926757812
1602868560.890195,278125,-0.1894107609987259
1602869098.8562436,281250,-0.19802825152873993
1602869639.8911104,284375,-0.18908661603927612
1602870178.360112,287500,-0.20848484337329865
1602870716.3773718,290625,-0.19027531147003174
1602871254.877152,293750,-0.18148578703403473
1602871793.8959813,296875,-0.20238931477069855
1602872333.1119053,300000,-0.19882406294345856
1602872871.2375772,303125,-0.2053273320198059
1602873409.6230664,306250,-0.22027572989463806
1602873948.305384,309375,-0.19271209836006165
1602874487.0314138,312500,-0.18283890187740326
1602875025.2694924,315625,-0.15922577679157257
1602875564.2233088,318750,-0.1751052290201187
1602876102.8771698,321875,-0.1525978147983551
1602876640.7924697,325000,-0.15521706640720367
1602877179.841468,328125,-0.16076695919036865
1602877717.9640434,331250,-0.1486976146697998
1602878256.204805,334375,-0.1281988024711609
1602878796.8446631,337500,-0.1294659525156021
1602879338.0814266,340625,-0.09509643167257309
1602879876.2102828,343750,-0.07821512967348099
1602880414.0000505,346875,-0.07569029182195663
1602880955.2844698,350000,-0.05475655943155289
1602881494.150169,353125,-0.005898832809180021
1602882032.3272192,356250,-0.017204537987709045
1602882570.4874215,359375,0.01562212873250246
1602883109.6118484,362500,-0.008320193737745285
1602883648.6695404,365625,0.04231476038694382
1602884187.258101,368750,0.051885850727558136
1602884728.1438265,371875,0.07254908233880997
1602885269.057384,375000,0.05234465003013611
1602885807.7171686,378125,0.08396100252866745
1602886345.8380282,381250,0.10212486982345581
1602886883.3493814,384375,0.1438528150320053
1602887421.071521,387500,0.19854319095611572
1602887959.9547026,390625,0.18047654628753662
1602888500.8493116,393750,0.17123718559741974
1602889038.842708,396875,0.16715560853481293
1602889577.5397294,400000,0.20513860881328583
1602890115.2060103,403125,0.20788061618804932
1602890654.047877,406250,0.23773616552352905
1602891192.8708603,409375,0.2531711757183075
1602891731.7110755,412500,0.29681819677352905
1602892270.249079,415625,0.2264680117368698
1602892810.831713,418750,0.28459632396698
1602893351.6411207,421875,0.2784058749675751
1602893889.8001661,425000,0.27767857909202576
1602894428.6535084,428125,0.30250823497772217
1602894967.2308767,431250,0.30542734265327454
1602895507.5565736,434375,0.3110923767089844
1602896046.6447887,437500,0.33186641335487366
1602896587.3513572,440625,0.3409826457500458
1602897128.2276495,443750,0.3710246682167053
1602897667.2096348,446875,0.33208298683166504
1602898205.9284692,450000,0.37689298391342163
1602898744.64529,453125,0.3717588484287262
1602899283.4792132,456250,0.36931729316711426
1602899822.2497342,459375,0.3878880739212036
1602900361.3739939,462500,0.38126468658447266
1602900900.1651292,465625,0.40851229429244995
1602901441.0608366,468750,0.41104310750961304
1602901979.8823445,471875,0.41170844435691833
1602902518.8639677,475000,0.4438176453113556
1602903060.208285,478125,0.4334700405597687
1602903598.7328155,481250,0.4815042316913605
1602904136.9724553,484375,0.4826872646808624
1602904675.6534917,487500,0.4860883355140686
1602905213.6842782,490625,0.46233639121055603
1602905752.293858,493750,0.47027701139450073
1602906290.9314218,496875,0.45975762605667114
1602906829.3746088,500000,0.49414610862731934
1602907370.0959811,503125,0.4834328591823578
1602907908.9481175,506250,0.487679660320282
1602908449.8831944,509375,0.505572497844696
1602908989.0036564,512500,0.5127220153808594
1602909527.763413,515625,0.49285563826560974
1602910066.5881722,518750,0.5172728896141052
1602910605.155306,521875,0.5326517820358276
1602911143.8850179,525000,0.5468761324882507
1602911685.0627697,528125,0.550014317035675
1602912226.360877,531250,0.5410753488540649
1602912765.7284012,534375,0.553082287311554
1602913304.7088854,537500,0.5534829497337341
1602913843.5800061,540625,0.555848240852356
1602914385.4923081,543750,0.5658308863639832
1602914926.478723,546875,0.5659653544425964
1602915464.6207411,550000,0.5721871256828308
1602916002.925458,553125,0.5738758444786072
1602916541.4973004,556250,0.5750685930252075
1602917080.099958,559375,0.5813627243041992
1602917618.1898277,562500,0.5898639559745789
1602918156.577316,565625,0.5933316946029663
1602918694.9333124,568750,0.5944563746452332
1602919233.027334,571875,0.5989234447479248
1602919771.5625653,575000,0.6022650003433228
1602920310.1590672,578125,0.604833722114563
1602920848.040377,581250,0.6037130355834961
1602921386.9123805,584375,0.6038615107536316
