Wall time,Step,Value
1601866473.605394,3125,0.18381735682487488
1601866473.6217694,6250,0.20038436353206635
1601866473.637337,9375,0.21697966754436493
1601866473.6526895,12500,0.2587732970714569
1601866473.6701102,15625,0.26982876658439636
1601866473.6861799,18750,0.269137442111969
1601866473.702248,21875,0.30612388253211975
1601866473.7176104,25000,0.2892720401287079
1601866473.732829,28125,0.2951999306678772
1601866473.748995,31250,0.2749709486961365
1601866473.764322,34375,0.3149946630001068
1601866473.7802672,37500,0.32873257994651794
1601866473.7958834,40625,0.33740583062171936
1601866473.811245,43750,0.42474818229675293
1601866473.8276901,46875,0.4006447196006775
1601866473.8433573,50000,0.4364015460014343
1601866473.8585968,53125,0.46732011437416077
1601866473.87409,56250,0.47955021262168884
1601866473.8894901,59375,0.47554174065589905
1601866473.9056966,62500,0.5287303924560547
1601866473.921195,65625,0.5696291327476501
1601866473.9366312,68750,0.5552549958229065
1601866473.952104,71875,0.594377875328064
1601866473.9676874,75000,0.6112784743309021
1601866473.9842951,78125,0.6345877647399902
1601866474.000069,81250,0.6506786346435547
1601866474.0158453,84375,0.6492689847946167
1601866474.0317054,87500,0.6570702791213989
1601866474.04848,90625,0.6898590326309204
1601866474.0648642,93750,0.7283764481544495
1601866474.0817254,96875,0.7117948532104492
1601866474.0982823,100000,0.7296430468559265
1601866474.114968,103125,0.747421145439148
1601866474.133121,106250,0.7558138966560364
1601866474.149878,109375,0.7547670006752014
1601866474.1666117,112500,0.7598347663879395
1601866474.1833768,115625,0.7849618196487427
1601866474.2001085,118750,0.8093193769454956
1601866474.2179663,121875,0.8159540891647339
1601866474.2347589,125000,0.8233376741409302
1601866474.2525206,128125,0.8386949896812439
1601866474.2878425,134375,0.8478798270225525
1601866474.3086913,137500,0.8734704852104187
1601866474.3261511,140625,0.8678979277610779
1601866474.3418581,143750,0.8758583068847656
1601866474.3575613,146875,0.8784621357917786
1601866474.3734028,150000,0.8873268365859985
1601866474.3904705,153125,0.8899714946746826
1601866474.4067674,156250,0.8937638998031616
1601866474.422866,159375,0.9009658098220825
1601866474.4386928,162500,0.9000850915908813
1601866474.4542196,165625,0.904765248298645
1601866474.4709365,168750,0.8975212574005127
1601866474.4862618,171875,0.8982841968536377
1601866474.5014226,175000,0.9003100991249084
1601866474.5165234,178125,0.9037972688674927
1601866474.532541,181250,0.903933584690094
1601866474.5477586,184375,0.9075869917869568
1601866474.5630937,187500,0.908856213092804
1601866474.5783591,190625,0.9095286130905151
1601866474.5936556,193750,0.9093055129051208
1601866474.6102116,196875,0.9093649387359619
1601866474.6257856,200000,0.9093822240829468
1601866474.6414595,203125,0.9093822240829468
1601866474.6571052,206250,0.9094223976135254
1601866474.672835,209375,0.9093727469444275
1601866474.6897066,212500,0.9100767374038696
1601866474.7056668,215625,0.9104443192481995
1601866474.7218206,218750,0.9124106168746948
1601866474.7381756,221875,0.9124582409858704
1601866474.7549186,225000,0.9133445620536804
1601866474.7731926,228125,0.9162013530731201
1601866474.7899833,231250,0.9181926846504211
1601866474.8067183,234375,0.9175854325294495
1601866474.8234189,237500,0.9213764071464539
1601866474.8396447,240625,0.9140958189964294
1601866474.8565655,243750,0.9180196523666382
1601866474.8724253,246875,0.9194478392601013
1601866474.8880877,250000,0.9203402400016785
1601866474.9036684,253125,0.9160007834434509
1601866474.9193914,256250,0.9132129549980164
1601866474.9362996,259375,0.9034455418586731
1601866474.9519684,262500,0.9069806933403015
1601866474.9678452,265625,0.92201828956604
1601866474.9836555,268750,0.9020970463752747
1601866475.000473,271875,0.8985307216644287
1601866475.0166905,275000,0.8811252117156982
1601866475.033201,278125,0.8918717503547668
1601866475.0499337,281250,0.8783155679702759
1601866475.0671773,284375,0.8771980404853821
1601866475.0843256,287500,0.8819975256919861
1601866475.1004167,290625,0.8734861612319946
1601866475.1165318,293750,0.8460687398910522
1601866475.132737,296875,0.8743669986724854
1601866475.1488712,300000,0.8802081942558289
1601866475.1669796,303125,0.8806031942367554
1601866475.182753,306250,0.8526866436004639
1601866475.1984212,309375,0.8811239004135132
